video,beat_index,start_s,end_s,duration_s,duration_frames,image
16080.mp4,90,348.248,353.586,5.338,160.0,analysis/frames/16080/16080_beat_0090.png
16080.mp4,91,353.587,360.96,7.373,221.0,analysis/frames/16080/16080_beat_0091.png
16080.mp4,92,360.961,367.333,6.372,191.0,analysis/frames/16080/16080_beat_0092.png
16080.mp4,93,367.334,372.504,5.171,155.0,analysis/frames/16080/16080_beat_0093.png
16080.mp4,94,372.505,373.305,0.8,24.0,analysis/frames/16080/16080_beat_0094.png
16080.mp4,95,373.306,374.874,1.567,47.0,analysis/frames/16080/16080_beat_0095.png
16080.mp4,96,374.875,379.245,4.37,131.0,analysis/frames/16080/16080_beat_0096.png
16080.mp4,97,379.246,383.082,3.836,115.0,analysis/frames/16080/16080_beat_0097.png
16080.mp4,98,383.083,386.886,3.803,114.0,analysis/frames/16080/16080_beat_0098.png
16080.mp4,99,386.887,393.859,6.973,209.0,analysis/frames/16080/16080_beat_0099.png
16080.mp4,100,393.86,397.83,3.97,119.0,analysis/frames/16080/16080_beat_0100.png
16080.mp4,101,397.831,399.565,1.734,52.0,analysis/frames/16080/16080_beat_0101.png
16080.mp4,102,399.566,401.834,2.268,68.0,analysis/frames/16080/16080_beat_0102.png
16080.mp4,103,401.835,406.238,4.403,132.0,analysis/frames/16080/16080_beat_0103.png
16080.mp4,104,406.239,409.308,3.069,92.0,analysis/frames/16080/16080_beat_0104.png
16080.mp4,105,409.309,410.609,1.3,39.0,analysis/frames/16080/16080_beat_0105.png
16080.mp4,106,410.61,418.817,8.207,246.0,analysis/frames/16080/16080_beat_0106.png
16080.mp4,107,418.818,422.588,3.769,113.0,analysis/frames/16080/16080_beat_0107.png
16080.mp4,108,422.589,426.358,3.769,113.0,analysis/frames/16080/16080_beat_0108.png
16080.mp4,109,426.359,429.628,3.269,98.0,analysis/frames/16080/16080_beat_0109.png
16080.mp4,110,429.629,433.032,3.402,102.0,analysis/frames/16080/16080_beat_0110.png
16080.mp4,111,433.033,438.337,5.304,159.0,analysis/frames/16080/16080_beat_0111.png
16080.mp4,112,438.338,439.171,0.833,25.0,analysis/frames/16080/16080_beat_0112.png
16080.mp4,113,439.172,440.606,1.434,43.0,analysis/frames/16080/16080_beat_0113.png
16080.mp4,114,440.607,443.175,2.568,77.0,analysis/frames/16080/16080_beat_0114.png
16080.mp4,115,443.176,445.711,2.535,76.0,analysis/frames/16080/16080_beat_0115.png
16080.mp4,116,445.712,449.848,4.136,124.0,analysis/frames/16080/16080_beat_0116.png
16080.mp4,117,449.849,450.983,1.133,34.0,analysis/frames/16080/16080_beat_0117.png
16080.mp4,118,450.984,456.288,5.304,159.0,analysis/frames/16080/16080_beat_0118.png
16080.mp4,119,456.289,458.624,2.335,70.0,analysis/frames/16080/16080_beat_0119.png
16080.mp4,120,458.625,463.329,4.704,141.0,analysis/frames/16080/16080_beat_0120.png
16080.mp4,121,463.33,471.77,8.441,253.0,analysis/frames/16080/16080_beat_0121.png
16080.mp4,122,471.771,475.174,3.402,102.0,analysis/frames/16080/16080_beat_0122.png
16080.mp4,123,475.175,478.51,3.336,100.0,analysis/frames/16080/16080_beat_0123.png
16080.mp4,124,478.511,484.683,6.172,185.0,analysis/frames/16080/16080_beat_0124.png
16080.mp4,125,484.684,489.755,5.071,152.0,analysis/frames/16080/16080_beat_0125.png
16080.mp4,126,489.756,494.66,4.904,147.0,analysis/frames/16080/16080_beat_0126.png
16080.mp4,127,494.661,495.494,0.833,25.0,analysis/frames/16080/16080_beat_0127.png
16080.mp4,128,495.495,501.033,5.538,166.0,analysis/frames/16080/16080_beat_0128.png
16080.mp4,129,501.034,502.768,1.734,52.0,analysis/frames/16080/16080_beat_0129.png
16080.mp4,130,502.769,507.272,4.504,135.0,analysis/frames/16080/16080_beat_0130.png
16080.mp4,131,507.273,512.644,5.371,161.0,analysis/frames/16080/16080_beat_0131.png
16080.mp4,132,512.645,520.452,7.807,234.0,analysis/frames/16080/16080_beat_0132.png
16080.mp4,133,520.453,523.155,2.702,81.0,analysis/frames/16080/16080_beat_0133.png
16080.mp4,134,523.156,526.158,3.002,90.0,analysis/frames/16080/16080_beat_0134.png
16080.mp4,135,526.159,531.73,5.571,167.0,analysis/frames/16080/16080_beat_0135.png
16080.mp4,136,531.731,539.338,7.607,228.0,analysis/frames/16080/16080_beat_0136.png
16080.mp4,137,539.339,544.643,5.304,159.0,analysis/frames/16080/16080_beat_0137.png
16080.mp4,138,544.644,549.381,4.737,142.0,analysis/frames/16080/16080_beat_0138.png
16080.mp4,139,549.382,551.216,1.834,55.0,analysis/frames/16080/16080_beat_0139.png
16080.mp4,140,551.217,555.888,4.67,140.0,analysis/frames/16080/16080_beat_0140.png
16080.mp4,141,555.889,561.527,5.638,169.0,analysis/frames/16080/16080_beat_0141.png
16080.mp4,142,561.528,562.361,0.833,25.0,analysis/frames/16080/16080_beat_0142.png
16080.mp4,143,562.362,563.996,1.634,49.0,analysis/frames/16080/16080_beat_0143.png
16080.mp4,144,563.997,566.865,2.869,86.0,analysis/frames/16080/16080_beat_0144.png
16080.mp4,145,566.866,569.902,3.035,91.0,analysis/frames/16080/16080_beat_0145.png
16080.mp4,146,569.903,577.776,7.874,236.0,analysis/frames/16080/16080_beat_0146.png
16080.mp4,147,577.777,580.846,3.069,92.0,analysis/frames/16080/16080_beat_0147.png
16080.mp4,148,580.847,584.616,3.769,113.0,analysis/frames/16080/16080_beat_0148.png
16080.mp4,149,584.617,594.593,9.976,299.0,analysis/frames/16080/16080_beat_0149.png
16080.mp4,150,594.594,598.897,4.303,129.0,analysis/frames/16080/16080_beat_0150.png
16080.mp4,151,598.898,602.601,3.703,111.0,analysis/frames/16080/16080_beat_0151.png
16080.mp4,152,602.602,609.641,7.039,211.0,analysis/frames/16080/16080_beat_0152.png
16080.mp4,153,609.642,612.711,3.069,92.0,analysis/frames/16080/16080_beat_0153.png
16080.mp4,154,612.712,619.384,6.672,200.0,analysis/frames/16080/16080_beat_0154.png
16080.mp4,155,619.385,623.188,3.803,114.0,analysis/frames/16080/16080_beat_0155.png
16080.mp4,156,623.189,627.693,4.504,135.0,analysis/frames/16080/16080_beat_0156.png
16080.mp4,157,627.694,637.9,10.206,305.9,analysis/frames/16080/16080_beat_0157.png
16084.mp4,0,0.0,1.767,1.767,53.0,analysis/frames/16084/16084_beat_0000.png
16084.mp4,1,1.768,2.869,1.1,33.0,analysis/frames/16084/16084_beat_0001.png
16084.mp4,2,2.87,6.272,3.402,102.0,analysis/frames/16084/16084_beat_0002.png
16084.mp4,3,6.273,7.64,1.367,41.0,analysis/frames/16084/16084_beat_0003.png
16084.mp4,4,7.641,11.177,3.536,106.0,analysis/frames/16084/16084_beat_0004.png
16084.mp4,5,11.178,17.75,6.572,197.0,analysis/frames/16084/16084_beat_0005.png
16084.mp4,6,17.751,23.022,5.271,158.0,analysis/frames/16084/16084_beat_0006.png
16084.mp4,7,23.023,24.79,1.767,53.0,analysis/frames/16084/16084_beat_0007.png
16084.mp4,8,24.791,28.394,3.603,108.0,analysis/frames/16084/16084_beat_0008.png
16084.mp4,9,28.395,32.498,4.103,123.0,analysis/frames/16084/16084_beat_0009.png
16084.mp4,10,32.499,36.535,4.036,121.0,analysis/frames/16084/16084_beat_0010.png
16084.mp4,11,36.536,40.206,3.669,110.0,analysis/frames/16084/16084_beat_0011.png
16084.mp4,12,40.207,41.841,1.634,49.0,analysis/frames/16084/16084_beat_0012.png
16084.mp4,13,41.842,46.312,4.47,134.0,analysis/frames/16084/16084_beat_0013.png
16084.mp4,14,46.313,49.315,3.002,90.0,analysis/frames/16084/16084_beat_0014.png
16084.mp4,15,49.316,53.92,4.604,138.0,analysis/frames/16084/16084_beat_0015.png
16084.mp4,16,53.921,56.455,2.535,76.0,analysis/frames/16084/16084_beat_0016.png
16084.mp4,17,56.456,57.223,0.766,23.0,analysis/frames/16084/16084_beat_0017.png
16084.mp4,18,57.224,58.591,1.367,41.0,analysis/frames/16084/16084_beat_0018.png
16084.mp4,19,58.592,60.86,2.268,68.0,analysis/frames/16084/16084_beat_0019.png
16084.mp4,20,60.861,61.594,0.733,22.0,analysis/frames/16084/16084_beat_0020.png
16084.mp4,21,61.595,66.799,5.204,156.0,analysis/frames/16084/16084_beat_0021.png
16084.mp4,22,66.8,67.8,1.0,30.0,analysis/frames/16084/16084_beat_0022.png
16084.mp4,23,67.801,68.734,0.933,28.0,analysis/frames/16084/16084_beat_0023.png
16084.mp4,24,68.735,70.97,2.235,67.0,analysis/frames/16084/16084_beat_0024.png
16084.mp4,25,70.971,73.973,3.002,90.0,analysis/frames/16084/16084_beat_0025.png
16084.mp4,26,73.974,76.609,2.635,79.0,analysis/frames/16084/16084_beat_0026.png
16084.mp4,27,76.61,80.98,4.37,131.0,analysis/frames/16084/16084_beat_0027.png
16084.mp4,28,80.981,83.783,2.802,84.0,analysis/frames/16084/16084_beat_0028.png
16084.mp4,29,83.784,88.22,4.437,133.0,analysis/frames/16084/16084_beat_0029.png
16084.mp4,30,88.221,89.655,1.434,43.0,analysis/frames/16084/16084_beat_0030.png
16084.mp4,31,89.656,92.825,3.169,95.0,analysis/frames/16084/16084_beat_0031.png
16084.mp4,32,92.826,102.101,9.275,278.0,analysis/frames/16084/16084_beat_0032.png
16084.mp4,33,102.102,107.64,5.538,166.0,analysis/frames/16084/16084_beat_0033.png
16084.mp4,34,107.641,110.109,2.468,74.0,analysis/frames/16084/16084_beat_0034.png
16084.mp4,35,110.11,115.014,4.904,147.0,analysis/frames/16084/16084_beat_0035.png
16084.mp4,36,115.015,115.648,0.633,19.0,analysis/frames/16084/16084_beat_0036.png
16084.mp4,37,115.649,116.449,0.8,24.0,analysis/frames/16084/16084_beat_0037.png
16084.mp4,38,116.45,126.125,9.675,290.0,analysis/frames/16084/16084_beat_0038.png
16084.mp4,39,126.126,132.198,6.072,182.0,analysis/frames/16084/16084_beat_0039.png
16084.mp4,40,132.199,142.074,9.876,296.0,analysis/frames/16084/16084_beat_0040.png
16084.mp4,41,142.075,148.547,6.472,194.0,analysis/frames/16084/16084_beat_0041.png
16084.mp4,42,148.548,149.782,1.234,37.0,analysis/frames/16084/16084_beat_0042.png
16084.mp4,43,149.783,152.685,2.902,87.0,analysis/frames/16084/16084_beat_0043.png
16084.mp4,44,152.686,154.654,1.968,59.0,analysis/frames/16084/16084_beat_0044.png
16084.mp4,45,154.655,157.156,2.501,75.0,analysis/frames/16084/16084_beat_0045.png
16084.mp4,46,157.157,160.693,3.536,106.0,analysis/frames/16084/16084_beat_0046.png
16084.mp4,47,160.694,166.132,5.438,163.0,analysis/frames/16084/16084_beat_0047.png
16084.mp4,48,166.133,171.937,5.805,174.0,analysis/frames/16084/16084_beat_0048.png
16084.mp4,49,171.938,174.84,2.902,87.0,analysis/frames/16084/16084_beat_0049.png
16084.mp4,50,174.841,176.842,2.001,60.0,analysis/frames/16084/16084_beat_0050.png
16084.mp4,51,176.843,177.677,0.833,25.0,analysis/frames/16084/16084_beat_0051.png
16084.mp4,52,177.678,178.544,0.867,26.0,analysis/frames/16084/16084_beat_0052.png
16084.mp4,53,178.545,180.98,2.435,73.0,analysis/frames/16084/16084_beat_0053.png
16084.mp4,54,180.981,183.816,2.835,85.0,analysis/frames/16084/16084_beat_0054.png
16084.mp4,55,183.817,187.486,3.669,110.0,analysis/frames/16084/16084_beat_0055.png
16084.mp4,56,187.487,188.387,0.9,27.0,analysis/frames/16084/16084_beat_0056.png
16084.mp4,57,188.388,193.325,4.937,148.0,analysis/frames/16084/16084_beat_0057.png
16084.mp4,58,193.326,194.36,1.033,31.0,analysis/frames/16084/16084_beat_0058.png
16084.mp4,59,194.361,197.696,3.336,100.0,analysis/frames/16084/16084_beat_0059.png
16084.mp4,60,197.697,203.536,5.838,175.0,analysis/frames/16084/16084_beat_0060.png
16084.mp4,61,203.537,206.172,2.635,79.0,analysis/frames/16084/16084_beat_0061.png
16084.mp4,62,206.173,212.111,5.938,178.0,analysis/frames/16084/16084_beat_0062.png
16084.mp4,63,212.112,214.013,1.901,57.0,analysis/frames/16084/16084_beat_0063.png
16084.mp4,64,214.014,215.948,1.934,58.0,analysis/frames/16084/16084_beat_0064.png
16084.mp4,65,215.949,219.585,3.636,109.0,analysis/frames/16084/16084_beat_0065.png
16084.mp4,66,219.586,221.754,2.168,65.0,analysis/frames/16084/16084_beat_0066.png
16084.mp4,67,221.755,222.621,0.867,26.0,analysis/frames/16084/16084_beat_0067.png
16084.mp4,68,222.622,223.522,0.9,27.0,analysis/frames/16084/16084_beat_0068.png
16084.mp4,69,223.523,225.291,1.767,53.0,analysis/frames/16084/16084_beat_0069.png
16084.mp4,70,225.292,232.198,6.906,207.0,analysis/frames/16084/16084_beat_0070.png
16084.mp4,71,232.199,235.067,2.869,86.0,analysis/frames/16084/16084_beat_0071.png
16084.mp4,72,235.068,238.437,3.369,101.0,analysis/frames/16084/16084_beat_0072.png
16084.mp4,73,238.438,242.808,4.37,131.0,analysis/frames/16084/16084_beat_0073.png
16084.mp4,74,242.809,243.976,1.167,35.0,analysis/frames/16084/16084_beat_0074.png
16084.mp4,75,243.977,245.244,1.267,38.0,analysis/frames/16084/16084_beat_0075.png
16084.mp4,76,245.245,250.683,5.438,163.0,analysis/frames/16084/16084_beat_0076.png
16084.mp4,77,250.684,253.452,2.768,83.0,analysis/frames/16084/16084_beat_0077.png
16084.mp4,78,253.453,255.121,1.667,50.0,analysis/frames/16084/16084_beat_0078.png
16084.mp4,79,255.122,256.622,1.501,45.0,analysis/frames/16084/16084_beat_0079.png
16084.mp4,80,256.623,261.694,5.071,152.0,analysis/frames/16084/16084_beat_0080.png
16084.mp4,81,261.695,265.131,3.436,103.0,analysis/frames/16084/16084_beat_0081.png
16084.mp4,82,265.132,267.8,2.668,80.0,analysis/frames/16084/16084_beat_0082.png
16084.mp4,83,267.801,270.803,3.002,90.0,analysis/frames/16084/16084_beat_0083.png
16084.mp4,84,270.804,273.405,2.602,78.0,analysis/frames/16084/16084_beat_0084.png
16084.mp4,85,273.406,278.077,4.67,140.0,analysis/frames/16084/16084_beat_0085.png
16084.mp4,86,278.078,281.847,3.769,113.0,analysis/frames/16084/16084_beat_0086.png
16084.mp4,87,281.848,282.681,0.833,25.0,analysis/frames/16084/16084_beat_0087.png
16084.mp4,88,282.682,283.883,1.2,36.0,analysis/frames/16084/16084_beat_0088.png
16084.mp4,89,283.884,286.819,2.935,88.0,analysis/frames/16084/16084_beat_0089.png
16084.mp4,90,286.82,289.522,2.702,81.0,analysis/frames/16084/16084_beat_0090.png
16084.mp4,91,289.523,291.323,1.801,54.0,analysis/frames/16084/16084_beat_0091.png
16084.mp4,92,291.324,297.73,6.405,192.0,analysis/frames/16084/16084_beat_0092.png
16084.mp4,93,297.731,301.901,4.17,125.0,analysis/frames/16084/16084_beat_0093.png
16084.mp4,94,301.902,305.538,3.636,109.0,analysis/frames/16084/16084_beat_0094.png
16084.mp4,95,305.539,307.873,2.335,70.0,analysis/frames/16084/16084_beat_0095.png
16084.mp4,96,307.874,309.475,1.601,48.0,analysis/frames/16084/16084_beat_0096.png
16084.mp4,97,309.476,312.411,2.935,88.0,analysis/frames/16084/16084_beat_0097.png
16084.mp4,98,312.412,315.347,2.935,88.0,analysis/frames/16084/16084_beat_0098.png
16084.mp4,99,315.348,321.62,6.272,188.0,analysis/frames/16084/16084_beat_0099.png
16084.mp4,100,321.621,322.888,1.267,38.0,analysis/frames/16084/16084_beat_0100.png
16084.mp4,101,322.889,324.456,1.567,47.0,analysis/frames/16084/16084_beat_0101.png
16084.mp4,102,324.457,326.158,1.701,51.0,analysis/frames/16084/16084_beat_0102.png
16084.mp4,103,326.159,327.893,1.734,52.0,analysis/frames/16084/16084_beat_0103.png
16084.mp4,104,327.894,334.7,6.806,204.0,analysis/frames/16084/16084_beat_0104.png
16084.mp4,105,334.701,337.203,2.502,75.0,analysis/frames/16084/16084_beat_0105.png
16084.mp4,106,337.204,339.939,2.735,82.0,analysis/frames/16084/16084_beat_0106.png
16084.mp4,107,339.94,340.639,0.7,21.0,analysis/frames/16084/16084_beat_0107.png
16084.mp4,108,340.64,341.907,1.267,38.0,analysis/frames/16084/16084_beat_0108.png
16084.mp4,109,341.908,344.543,2.635,79.0,analysis/frames/16084/16084_beat_0109.png
16084.mp4,110,344.544,349.982,5.438,163.0,analysis/frames/16084/16084_beat_0110.png
16084.mp4,111,349.983,351.55,1.567,47.0,analysis/frames/16084/16084_beat_0111.png
16084.mp4,112,351.551,355.187,3.636,109.0,analysis/frames/16084/16084_beat_0112.png
16084.mp4,113,355.188,357.656,2.468,74.0,analysis/frames/16084/16084_beat_0113.png
16084.mp4,114,357.657,361.994,4.337,130.0,analysis/frames/16084/16084_beat_0114.png
16084.mp4,115,361.995,364.997,3.002,90.0,analysis/frames/16084/16084_beat_0115.png
16084.mp4,116,364.998,369.768,4.77,143.0,analysis/frames/16084/16084_beat_0116.png
16084.mp4,117,369.769,377.042,7.273,218.0,analysis/frames/16084/16084_beat_0117.png
16084.mp4,118,377.043,380.145,3.102,93.0,analysis/frames/16084/16084_beat_0118.png
16084.mp4,119,380.146,383.883,3.736,112.0,analysis/frames/16084/16084_beat_0119.png
16084.mp4,120,383.884,387.62,3.736,112.0,analysis/frames/16084/16084_beat_0120.png
16084.mp4,121,387.621,390.456,2.835,85.0,analysis/frames/16084/16084_beat_0121.png
16084.mp4,122,390.457,392.725,2.268,68.0,analysis/frames/16084/16084_beat_0122.png
16084.mp4,123,392.726,395.828,3.102,93.0,analysis/frames/16084/16084_beat_0123.png
16084.mp4,124,395.829,398.23,2.401,72.0,analysis/frames/16084/16084_beat_0124.png
16084.mp4,125,398.231,406.538,8.307,249.0,analysis/frames/16084/16084_beat_0125.png
16084.mp4,126,406.539,407.273,0.733,22.0,analysis/frames/16084/16084_beat_0126.png
16084.mp4,127,407.274,408.54,1.267,38.0,analysis/frames/16084/16084_beat_0127.png
16084.mp4,128,408.541,412.711,4.17,125.0,analysis/frames/16084/16084_beat_0128.png
16084.mp4,129,412.712,415.648,2.935,88.0,analysis/frames/16084/16084_beat_0129.png
16084.mp4,130,415.649,417.116,1.467,44.0,analysis/frames/16084/16084_beat_0130.png
16084.mp4,131,417.117,418.918,1.801,54.0,analysis/frames/16084/16084_beat_0131.png
16084.mp4,132,418.918,421.72,2.802,84.0,analysis/frames/16084/16084_beat_0132.png
16084.mp4,133,421.721,425.291,3.569,107.0,analysis/frames/16084/16084_beat_0133.png
16084.mp4,134,425.292,426.892,1.601,48.0,analysis/frames/16084/16084_beat_0134.png
16084.mp4,135,426.893,430.596,3.703,111.0,analysis/frames/16084/16084_beat_0135.png
16084.mp4,136,430.597,433.866,3.269,98.0,analysis/frames/16084/16084_beat_0136.png
16084.mp4,137,433.867,435.301,1.434,43.0,analysis/frames/16084/16084_beat_0137.png
16084.mp4,138,435.302,436.335,1.033,31.0,analysis/frames/16084/16084_beat_0138.png
16084.mp4,139,436.336,438.137,1.801,54.0,analysis/frames/16084/16084_beat_0139.png
16084.mp4,140,438.138,442.441,4.303,129.0,analysis/frames/16084/16084_beat_0140.png
16084.mp4,141,442.442,445.144,2.702,81.0,analysis/frames/16084/16084_beat_0141.png
16084.mp4,142,445.145,448.647,3.502,105.0,analysis/frames/16084/16084_beat_0142.png
16084.mp4,143,448.648,451.951,3.302,99.0,analysis/frames/16084/16084_beat_0143.png
16084.mp4,144,451.952,453.886,1.934,58.0,analysis/frames/16084/16084_beat_0144.png
16084.mp4,145,453.887,456.822,2.935,88.0,analysis/frames/16084/16084_beat_0145.png
16084.mp4,146,456.823,459.925,3.102,93.0,analysis/frames/16084/16084_beat_0146.png
16084.mp4,147,459.926,460.693,0.766,23.0,analysis/frames/16084/16084_beat_0147.png
16084.mp4,148,460.694,461.994,1.3,39.0,analysis/frames/16084/16084_beat_0148.png
16084.mp4,149,461.995,464.73,2.735,82.0,analysis/frames/16084/16084_beat_0149.png
16084.mp4,150,464.731,468.233,3.503,105.0,analysis/frames/16084/16084_beat_0150.png
16084.mp4,151,468.234,470.336,2.101,63.0,analysis/frames/16084/16084_beat_0151.png
16084.mp4,152,470.337,473.305,2.969,89.0,analysis/frames/16084/16084_beat_0152.png
16084.mp4,153,473.306,478.51,5.204,156.0,analysis/frames/16084/16084_beat_0153.png
16084.mp4,154,478.511,483.215,4.704,141.0,analysis/frames/16084/16084_beat_0154.png
16084.mp4,155,483.216,485.918,2.702,81.0,analysis/frames/16084/16084_beat_0155.png
16084.mp4,156,485.919,487.853,1.934,58.0,analysis/frames/16084/16084_beat_0156.png
16084.mp4,157,487.854,490.522,2.668,80.0,analysis/frames/16084/16084_beat_0157.png
16084.mp4,158,490.523,492.825,2.301,69.0,analysis/frames/16084/16084_beat_0158.png
16084.mp4,159,492.826,494.56,1.734,52.0,analysis/frames/16084/16084_beat_0159.png
16084.mp4,160,494.561,497.83,3.269,98.0,analysis/frames/16084/16084_beat_0160.png
16084.mp4,161,497.831,501.734,3.903,117.0,analysis/frames/16084/16084_beat_0161.png
16084.mp4,162,501.735,503.969,2.235,67.0,analysis/frames/16084/16084_beat_0162.png
16084.mp4,163,503.97,506.005,2.034,61.0,analysis/frames/16084/16084_beat_0163.png
16084.mp4,164,506.005,508.04,2.034,61.0,analysis/frames/16084/16084_beat_0164.png
16084.mp4,165,508.041,509.541,1.501,45.0,analysis/frames/16084/16084_beat_0165.png
16084.mp4,166,509.542,512.778,3.236,97.0,analysis/frames/16084/16084_beat_0166.png
16084.mp4,167,512.779,518.55,5.771,173.0,analysis/frames/16084/16084_beat_0167.png
16084.mp4,168,518.551,520.252,1.701,51.0,analysis/frames/16084/16084_beat_0168.png
16084.mp4,169,520.253,522.154,1.901,57.0,analysis/frames/16084/16084_beat_0169.png
16084.mp4,170,522.155,522.888,0.733,22.0,analysis/frames/16084/16084_beat_0170.png
16084.mp4,171,522.889,524.523,1.634,49.0,analysis/frames/16084/16084_beat_0171.png
16084.mp4,172,524.524,527.726,3.202,96.0,analysis/frames/16084/16084_beat_0172.png
16084.mp4,173,527.727,529.661,1.934,58.0,analysis/frames/16084/16084_beat_0173.png
16084.mp4,174,529.662,533.098,3.436,103.0,analysis/frames/16084/16084_beat_0174.png
16084.mp4,175,533.099,536.301,3.202,96.0,analysis/frames/16084/16084_beat_0175.png
16084.mp4,176,536.302,539.505,3.202,96.0,analysis/frames/16084/16084_beat_0176.png
16084.mp4,177,539.506,542.441,2.935,88.0,analysis/frames/16084/16084_beat_0177.png
16084.mp4,178,542.442,544.877,2.435,73.0,analysis/frames/16084/16084_beat_0178.png
16084.mp4,179,544.878,546.412,1.534,46.0,analysis/frames/16084/16084_beat_0179.png
16084.mp4,180,546.413,550.816,4.403,132.0,analysis/frames/16084/16084_beat_0180.png
16084.mp4,181,550.817,555.387,4.57,137.0,analysis/frames/16084/16084_beat_0181.png
16084.mp4,182,555.388,557.189,1.801,54.0,analysis/frames/16084/16084_beat_0182.png
16084.mp4,183,557.19,563.295,6.105,183.0,analysis/frames/16084/16084_beat_0183.png
16084.mp4,184,563.296,567.066,3.769,113.0,analysis/frames/16084/16084_beat_0184.png
16084.mp4,185,567.067,569.968,2.902,87.0,analysis/frames/16084/16084_beat_0185.png
16084.mp4,186,569.969,572.871,2.902,87.0,analysis/frames/16084/16084_beat_0186.png
16084.mp4,187,572.872,575.908,3.035,91.0,analysis/frames/16084/16084_beat_0187.png
16084.mp4,188,575.909,580.045,4.136,124.0,analysis/frames/16084/16084_beat_0188.png
16084.mp4,189,580.046,584.55,4.503,135.0,analysis/frames/16084/16084_beat_0189.png
16084.mp4,190,584.551,587.319,2.768,83.0,analysis/frames/16084/16084_beat_0190.png
16084.mp4,191,587.32,597.96,10.64,318.9,analysis/frames/16084/16084_beat_0191.png
16088.mp4,0,0.0,1.801,1.801,54.0,analysis/frames/16088/16088_beat_0000.png
16088.mp4,1,1.802,2.869,1.067,32.0,analysis/frames/16088/16088_beat_0001.png
16088.mp4,2,2.87,5.504,2.635,79.0,analysis/frames/16088/16088_beat_0002.png
16088.mp4,3,5.505,6.606,1.1,33.0,analysis/frames/16088/16088_beat_0003.png
16088.mp4,4,6.607,10.376,3.769,113.0,analysis/frames/16088/16088_beat_0004.png
16088.mp4,5,10.377,13.846,3.469,104.0,analysis/frames/16088/16088_beat_0005.png
16088.mp4,6,13.847,16.849,3.002,90.0,analysis/frames/16088/16088_beat_0006.png
16088.mp4,7,16.85,20.519,3.669,110.0,analysis/frames/16088/16088_beat_0007.png
16088.mp4,8,20.52,23.623,3.102,93.0,analysis/frames/16088/16088_beat_0008.png
16088.mp4,9,23.624,27.093,3.469,104.0,analysis/frames/16088/16088_beat_0009.png
16088.mp4,10,27.094,27.927,0.833,25.0,analysis/frames/16088/16088_beat_0010.png
16088.mp4,11,27.928,29.295,1.367,41.0,analysis/frames/16088/16088_beat_0011.png
16088.mp4,12,29.296,32.498,3.202,96.0,analysis/frames/16088/16088_beat_0012.png
16088.mp4,13,32.499,35.067,2.568,77.0,analysis/frames/16088/16088_beat_0013.png
16088.mp4,14,35.068,36.469,1.4,42.0,analysis/frames/16088/16088_beat_0014.png
16088.mp4,15,36.47,39.739,3.269,98.0,analysis/frames/16088/16088_beat_0015.png
16088.mp4,16,39.74,41.841,2.101,63.0,analysis/frames/16088/16088_beat_0016.png
16088.mp4,17,41.842,43.442,1.601,48.0,analysis/frames/16088/16088_beat_0017.png
16088.mp4,18,43.443,46.412,2.969,89.0,analysis/frames/16088/16088_beat_0018.png
16088.mp4,19,46.413,48.18,1.767,53.0,analysis/frames/16088/16088_beat_0019.png
16088.mp4,20,48.181,51.651,3.469,104.0,analysis/frames/16088/16088_beat_0020.png
16088.mp4,21,51.652,56.422,4.77,143.0,analysis/frames/16088/16088_beat_0021.png
16088.mp4,22,56.423,59.392,2.969,89.0,analysis/frames/16088/16088_beat_0022.png
16088.mp4,23,59.393,62.261,2.869,86.0,analysis/frames/16088/16088_beat_0023.png
16088.mp4,24,62.262,64.43,2.168,65.0,analysis/frames/16088/16088_beat_0024.png
16088.mp4,25,64.431,65.531,1.1,33.0,analysis/frames/16088/16088_beat_0025.png
16088.mp4,26,65.532,68.401,2.869,86.0,analysis/frames/16088/16088_beat_0026.png
16088.mp4,27,68.402,70.403,2.001,60.0,analysis/frames/16088/16088_beat_0027.png
16088.mp4,28,70.404,71.137,0.733,22.0,analysis/frames/16088/16088_beat_0028.png
16088.mp4,29,71.138,72.705,1.567,47.0,analysis/frames/16088/16088_beat_0029.png
16088.mp4,30,72.706,78.744,6.038,181.0,analysis/frames/16088/16088_beat_0030.png
16088.mp4,31,78.745,81.881,3.135,94.0,analysis/frames/16088/16088_beat_0031.png
16088.mp4,32,81.882,83.883,2.001,60.0,analysis/frames/16088/16088_beat_0032.png
16088.mp4,33,83.884,86.652,2.768,83.0,analysis/frames/16088/16088_beat_0033.png
16088.mp4,34,86.653,89.455,2.802,84.0,analysis/frames/16088/16088_beat_0034.png
16088.mp4,35,89.456,91.19,1.734,52.0,analysis/frames/16088/16088_beat_0035.png
16088.mp4,36,91.191,92.325,1.133,34.0,analysis/frames/16088/16088_beat_0036.png
16088.mp4,37,92.326,94.46,2.134,64.0,analysis/frames/16088/16088_beat_0037.png
16088.mp4,38,94.461,98.497,4.036,121.0,analysis/frames/16088/16088_beat_0038.png
16088.mp4,39,98.498,100.299,1.801,54.0,analysis/frames/16088/16088_beat_0039.png
16088.mp4,40,100.3,104.203,3.903,117.0,analysis/frames/16088/16088_beat_0040.png
16088.mp4,41,104.204,106.706,2.501,75.0,analysis/frames/16088/16088_beat_0041.png
16088.mp4,42,106.707,110.676,3.97,119.0,analysis/frames/16088/16088_beat_0042.png
